image id,true label,confidence,prediction
9007,2,0.999814,"[2.4153185e-11, 2.8165058e-14, 0.999814, 1.2998467e-07, 0.0001859172, 8.676663e-09, 3.797493e-09, 1.6543703e-08, 5.255163e-15, 2.5332168e-15]"
8271,3,0.91613215,"[8.63829e-11, 3.6878436e-09, 7.702452e-07, 0.91613215, 8.4325975e-12, 0.083859645, 7.384028e-06, 9.7406194e-11, 1.850207e-08, 4.2016657e-10]"
5505,4,0.99999905,"[8.394317e-15, 1.2244261e-14, 2.3745542e-08, 7.0599654e-15, 0.99999905, 6.027892e-11, 9.804776e-07, 3.078438e-09, 7.960054e-14, 1.5465957e-13]"
7741,5,0.984584,"[1.728138e-10, 1.1019439e-11, 1.5648847e-06, 0.015413758, 2.174637e-07, 0.984584, 5.0906164e-07, 3.2586e-09, 1.3055648e-10, 5.002093e-12]"
8609,6,1.0,"[3.6956187e-15, 8.788925e-15, 4.525131e-09, 3.130279e-09, 2.161625e-12, 1.8366797e-12, 1.0, 1.4126416e-14, 3.1969876e-14, 2.533456e-15]"
9570,7,0.9999651,"[1.5569565e-23, 3.5932172e-23, 7.421831e-20, 6.555245e-19, 3.494049e-05, 5.740338e-11, 5.328202e-25, 0.9999651, 1.1820747e-28, 2.3401052e-23]"
8239,8,1.0,"[4.627875e-13, 1.5934138e-20, 2.0927728e-25, 6.2121736e-31, 1.25919564e-29, 3.3691881e-38, 1.7985964e-28, 2.6185237e-33, 1.0, 8.539608e-21]"
8929,9,1.0,"[3.26533e-23, 5.3240696e-14, 1.9189188e-34, 6.2946084e-33, 2.7e-44, 1.69568e-40, 1.1373865e-33, 3.5911362e-31, 1.0472857e-26, 1.0]"
8743,0,0.92044014,"[0.92044014, 6.7654346e-06, 1.8280867e-06, 6.0968983e-07, 1.2913629e-05, 4.3976858e-08, 3.0458217e-08, 6.9043594e-08, 0.07950115, 3.6446923e-05]"
6130,1,0.99983764,"[1.8188478e-08, 0.99983764, 2.5823484e-12, 6.512332e-14, 1.0824823e-13, 5.0587943e-18, 1.2255825e-12, 2.0532316e-16, 0.00015454643, 7.7130735e-06]"
7430,2,0.9997794,"[7.7681244e-07, 1.5090457e-10, 0.9997794, 1.6182813e-06, 1.3571837e-06, 3.6646059e-06, 7.752324e-05, 0.0001355386, 4.1124854e-10, 4.922732e-10]"
1518,3,0.8998777,"[5.2700484e-06, 3.7465657e-08, 6.960008e-06, 0.8998777, 0.000101114034, 0.099573135, 0.0004103827, 2.5004409e-05, 3.29265e-07, 1.05606276e-07]"
6695,4,0.9999727,"[1.3514918e-07, 4.5656328e-09, 5.335972e-06, 8.467295e-07, 0.9999727, 6.958394e-07, 1.944668e-05, 7.305016e-07, 7.071259e-08, 1.8114209e-08]"
4420,5,0.9742473,"[1.3471686e-07, 4.8224286e-10, 0.00013513447, 0.0028258173, 0.0021886327, 0.9742473, 2.2466966e-06, 0.020600742, 8.310114e-09, 1.6090085e-09]"
3238,6,1.0,"[2.1132164e-22, 3.4913476e-19, 7.759754e-14, 9.987442e-19, 3.0789715e-15, 4.2419857e-20, 1.0, 5.928536e-23, 4.6568996e-21, 2.4576332e-18]"
7020,7,1.0,"[2.751724e-27, 5.79909e-24, 4.458741e-28, 1.8148262e-29, 8.8419885e-23, 7.339828e-25, 4.8479865e-38, 1.0, 6.989119e-31, 1.0371013e-24]"
3182,8,0.9999999,"[1.2396471e-07, 5.3100035e-10, 5.232694e-15, 2.9603177e-15, 4.0441605e-15, 3.137754e-18, 3.4448674e-14, 3.1983732e-17, 0.9999999, 1.1822675e-12]"
6198,9,1.0,"[2.1001473e-24, 1.9076473e-29, 0.0, 7e-45, 0.0, 0.0, 0.0, 9.542464e-39, 1.125386e-39, 1.0]"
2122,0,1.0,"[1.0, 2.491776e-20, 6.2899326e-09, 2.8577457e-16, 3.03629e-14, 2.1733716e-22, 7.5106925e-21, 7.363272e-25, 7.0173446e-12, 2.6440346e-21]"
351,1,0.9999995,"[2.2689894e-13, 0.9999995, 2.5777854e-20, 7.4546245e-22, 3.7573322e-26, 1.3642428e-23, 1.2498217e-19, 5.965719e-22, 4.7816446e-15, 4.789505e-07]"
9481,2,0.9976211,"[2.0620957e-06, 6.9365895e-11, 0.9976211, 1.1141447e-06, 2.6430796e-05, 0.00057345594, 1.561466e-09, 0.0017758909, 2.493165e-09, 8.6528456e-09]"
320,3,0.9933351,"[2.1798874e-09, 4.1891517e-09, 7.075584e-05, 0.9933351, 6.660451e-07, 0.005930932, 0.000661648, 2.715153e-07, 4.2146578e-07, 2.327789e-08]"
4117,4,1.0,"[3.4466427e-10, 6.8954845e-14, 3.8421927e-10, 2.3693504e-11, 1.0, 3.5016945e-10, 2.4416244e-12, 4.2542705e-08, 1.1088025e-12, 3.6626986e-12]"
4078,5,1.0,"[6.0339256e-22, 5.6036786e-22, 2.182441e-17, 5.671411e-10, 1.1902569e-27, 1.0, 1.950304e-20, 1.8137991e-17, 3.5122735e-23, 5.991408e-20]"
1081,6,0.9999999,"[7.303994e-17, 3.9310356e-17, 1.0229088e-10, 1.7720886e-07, 1.3012513e-08, 2.0706178e-13, 0.9999999, 3.2268186e-16, 9.0425154e-17, 1.1147606e-13]"
4339,7,1.0,"[3.3739357e-37, 0.0, 4.465663e-38, 2.372e-42, 2.5810274e-25, 4.0400387e-25, 0.0, 1.0, 2.5e-44, 4.68076e-40]"
4256,8,1.0,"[3.6229955e-13, 4.6884878e-20, 1.1381782e-15, 5.3934318e-20, 1.3190549e-17, 2.1052246e-24, 3.3873931e-18, 5.1554796e-23, 1.0, 2.826141e-18]"
5041,9,0.9041796,"[1.2187112e-07, 0.095820375, 1.2640854e-21, 1.8746042e-17, 3.7293497e-16, 5.8300115e-23, 6.7701926e-21, 6.764834e-10, 1.6999787e-13, 0.9041796]"
3421,0,0.99952126,"[0.99952126, 3.5480805e-06, 2.1157322e-11, 3.085662e-11, 2.9417715e-11, 9.122059e-14, 1.7881654e-11, 1.1047747e-06, 8.31928e-08, 0.00047400428]"
2950,1,0.994541,"[2.3497401e-05, 0.994541, 1.742523e-08, 2.40603e-10, 1.0782462e-09, 1.5453154e-12, 9.839176e-10, 2.2619898e-10, 0.00039552426, 0.005040083]"
3398,2,0.93435025,"[0.06564975, 4.1004377e-20, 0.93435025, 9.631264e-18, 4.812521e-13, 9.910669e-21, 1.0167138e-09, 6.5216986e-23, 1.2600295e-13, 4.7426216e-20]"
8141,3,0.9998683,"[2.5287233e-20, 1.0752697e-17, 4.3035393e-12, 0.9998683, 2.5301376e-12, 5.3297623e-05, 7.837838e-05, 6.387831e-15, 2.969313e-16, 4.9164155e-17]"
6617,4,1.0,"[2.6540505e-20, 6.326824e-24, 3.709885e-15, 2.001897e-23, 1.0, 1.8163887e-17, 7.547686e-21, 1.9295343e-10, 4.652737e-24, 7.1874436e-23]"
1855,5,0.9999496,"[3.796986e-17, 6.8982537e-18, 8.495573e-10, 5.040015e-05, 9.6315044e-17, 0.9999496, 2.4072604e-12, 4.577143e-12, 3.636725e-15, 7.205503e-15]"
2846,6,1.0,"[2.0203993e-33, 9.784491e-25, 4.9314557e-23, 6.1996255e-24, 1.0540196e-25, 2.3875342e-32, 1.0, 1.9165591e-38, 3.481902e-28, 7.722214e-31]"
3561,7,0.7812752,"[1.3406908e-29, 8.3059226e-29, 6.5190144e-16, 3.997835e-13, 4.1830688e-20, 0.21872476, 4.6881743e-28, 0.7812752, 2.3374294e-28, 3.5689487e-25]"
4222,8,1.0,"[3.341898e-08, 3.7616434e-11, 1.1168827e-09, 1.4029625e-09, 6.4840936e-12, 2.628442e-10, 5.628717e-09, 4.4938804e-14, 1.0, 2.5899666e-11]"
5455,9,0.5980567,"[0.011720028, 0.3825997, 2.5435018e-10, 1.1384838e-06, 4.0644577e-10, 3.1109337e-11, 1.3491872e-07, 4.9001286e-10, 0.0076222816, 0.5980567]"
6105,0,1.0,"[1.0, 1.0299447e-18, 2.9241864e-09, 4.9105322e-20, 1.7387976e-19, 3.596403e-22, 9.123085e-22, 7.773577e-25, 5.5360135e-12, 1.1794856e-20]"
5347,1,0.99884975,"[3.9490632e-07, 0.99884975, 0.000108936, 2.7696542e-06, 6.1339285e-13, 1.0007675e-09, 1.8949592e-08, 8.918476e-07, 2.6299307e-07, 0.0010369493]"
697,2,0.966974,"[0.03135444, 1.4387318e-09, 0.966974, 0.001671354, 1.3642955e-10, 8.628461e-08, 8.553088e-08, 1.4091938e-09, 9.77249e-10, 5.0417326e-10]"
1979,3,0.8950603,"[9.560414e-05, 1.0979027e-07, 8.8660374e-05, 0.8950603, 1.345027e-07, 0.0031780656, 0.101566724, 7.3606716e-06, 3.0995423e-06, 3.4902236e-08]"
7248,4,0.6496102,"[0.0037099582, 5.985374e-07, 0.0031121057, 0.34178618, 0.6496102, 0.0014513873, 1.9974615e-05, 0.00029429057, 6.4625206e-06, 8.883307e-06]"
275,5,0.41583347,"[3.7603764e-05, 1.4502263e-10, 0.2761708, 1.8643416e-06, 0.30624434, 0.41583347, 3.7220202e-06, 0.0017082606, 7.522714e-11, 3.0626895e-10]"
1873,6,0.9999448,"[9.432201e-11, 5.14362e-10, 5.087433e-05, 3.9774577e-06, 7.890747e-08, 2.8148543e-07, 0.9999448, 3.0584328e-08, 1.8845087e-11, 5.2370285e-11]"
9945,7,1.0,"[6.1023405e-18, 4.9023347e-20, 1.4522812e-13, 9.737815e-14, 1.0658183e-09, 4.492692e-09, 5.195652e-25, 1.0, 1.1643849e-19, 2.3257645e-20]"
6039,8,0.9999993,"[4.9155375e-07, 3.7424153e-09, 3.467726e-15, 8.4971245e-15, 9.9039185e-14, 2.2060703e-16, 1.8541371e-15, 3.2547332e-15, 0.9999993, 2.717083e-07]"
4588,9,0.9614037,"[0.03634048, 1.0279806e-08, 1.479788e-14, 6.3927726e-12, 9.451879e-10, 9.025737e-15, 1.819621e-15, 0.0022547527, 1.062542e-06, 0.9614037]"
956,0,0.99633104,"[0.99633104, 1.1784329e-09, 0.0025083695, 2.929679e-09, 1.6067364e-07, 3.2643198e-12, 6.5537015e-10, 1.2933521e-09, 0.001160525, 3.4042549e-09]"
2092,1,1.0,"[4.228145e-18, 1.0, 3.9827033e-17, 8.396381e-21, 9.472731e-22, 4.1321004e-21, 3.2838154e-09, 1.4444338e-23, 1.0447813e-12, 1.4472009e-14]"
1749,2,0.872045,"[4.465434e-06, 2.3158798e-05, 0.872045, 0.00093250646, 1.0851816e-05, 0.12494476, 0.0020371943, 3.6800195e-08, 2.849617e-08, 1.9887486e-06]"
2897,3,1.0,"[4.123846e-11, 1.2909178e-12, 3.62142e-13, 1.0, 6.8929797e-12, 2.948223e-09, 1.0929893e-08, 2.9312335e-13, 4.0783998e-11, 3.1880068e-10]"
7135,4,0.9999975,"[5.715022e-12, 6.842922e-16, 2.4866836e-06, 2.5468194e-13, 0.9999975, 4.2126354e-12, 4.0605078e-10, 1.9327605e-13, 3.823814e-16, 5.403935e-15]"
4051,5,0.47926956,"[1.4518837e-05, 2.6323646e-06, 0.0015929296, 0.15228677, 0.3110028, 0.47926956, 0.0004924473, 0.055140454, 6.11495e-05, 0.00013676523]"
827,6,1.0,"[1.4131311e-34, 4.4222757e-26, 5.135515e-24, 3.7049122e-27, 3.3544427e-29, 7.638441e-34, 1.0, 2.925795e-38, 6.4024425e-27, 1.2550647e-32]"
3096,7,1.0,"[1.7575743e-22, 7.7162335e-32, 1.2226845e-32, 8.939192e-37, 3.0981518e-23, 2.4049168e-27, 3.353e-42, 1.0, 5.9946252e-37, 2.7061353e-30]"
337,8,0.9999881,"[9.621229e-09, 3.2348922e-11, 6.1721336e-12, 8.2287627e-10, 4.0833984e-13, 2.511133e-15, 3.079383e-14, 4.2580353e-12, 0.9999881, 1.1911361e-05]"
8178,9,0.96968496,"[7.586167e-14, 0.030315068, 1.7889672e-16, 8.843698e-19, 3.4702324e-22, 1.1444052e-14, 4.8925314e-19, 3.3858266e-10, 1.1083152e-15, 0.96968496]"
1067,0,0.9999999,"[0.9999999, 3.1409682e-15, 1.4262454e-07, 5.1338417e-12, 1.1617502e-10, 1.8052275e-15, 1.4991697e-14, 8.903761e-15, 4.26274e-09, 7.1583856e-15]"
3153,1,1.0,"[1.5800386e-18, 1.0, 7.311724e-30, 5.292861e-30, 1.49158e-40, 1.0232861e-35, 8.4945706e-30, 2.8960316e-33, 1.3729479e-21, 8.581181e-13]"
3907,2,0.9999989,"[1.0233587e-06, 1.544633e-12, 0.9999989, 8.299574e-11, 2.7141167e-09, 1.685063e-09, 2.62537e-12, 8.1965984e-10, 1.3205924e-12, 2.3106293e-14]"
1112,3,0.97883284,"[6.4883597e-13, 1.4587816e-12, 4.3384e-06, 0.97883284, 0.00010278683, 0.018254735, 7.715178e-09, 0.0028053655, 2.433003e-11, 5.0773672e-14]"
6056,4,0.9999987,"[5.8687805e-10, 7.761872e-15, 5.484461e-10, 1.5033631e-10, 0.9999987, 4.5728283e-09, 1.4832899e-12, 1.3379137e-06, 1.2474192e-13, 1.429922e-13]"
9260,5,0.8382994,"[1.483989e-11, 3.162819e-13, 3.7143604e-11, 0.16169858, 3.5925678e-09, 0.8382994, 1.6347556e-06, 4.0686035e-07, 3.9258056e-14, 3.1443966e-12]"
7445,6,1.0,"[1.5957967e-22, 1.4599089e-19, 1.2145733e-12, 5.976324e-11, 3.081693e-18, 9.033275e-10, 1.0, 1.0590603e-20, 7.80554e-20, 2.3328463e-20]"
5445,7,0.99999964,"[3.0480028e-22, 3.0988225e-24, 4.8453717e-18, 1.197115e-18, 4.1540653e-07, 7.0230655e-10, 2.9890218e-25, 0.99999964, 5.7699145e-25, 5.489166e-25]"
5898,8,0.99908805,"[2.420983e-15, 5.503155e-15, 2.2018394e-14, 9.766198e-13, 4.2609112e-19, 1.7441254e-18, 0.0009120066, 2.6807927e-25, 0.99908805, 5.4283764e-19]"
1439,9,0.99993217,"[1.2679483e-09, 1.9470868e-05, 3.7998457e-10, 2.9941384e-06, 1.9878143e-11, 1.1102987e-10, 1.17242e-11, 1.7743352e-12, 4.5332905e-05, 0.99993217]"
4226,0,0.9977234,"[0.9977234, 1.589254e-11, 1.4388242e-05, 1.3105795e-12, 1.363893e-07, 2.2435061e-13, 4.4140746e-12, 1.2607067e-11, 0.0022620927, 3.6231376e-11]"
5449,1,1.0,"[1.3031958e-16, 1.0, 7.295565e-30, 1.2507876e-31, 1.93388e-40, 5.079832e-38, 5.7568113e-33, 1.1429275e-33, 3.6225244e-21, 1.8841392e-14]"
7829,2,0.77507716,"[0.17010418, 4.6735207e-07, 0.77507716, 1.7776222e-06, 0.00086210476, 3.06085e-08, 2.056413e-07, 0.05385314, 9.6562704e-05, 4.454619e-06]"
6873,3,0.9887799,"[1.3484864e-06, 1.7605734e-08, 0.0013811192, 0.9887799, 0.0015411644, 0.008190083, 9.4940685e-07, 0.00010493533, 4.1933063e-07, 4.6335593e-08]"
3309,4,0.99999964,"[1.9544315e-18, 1.8543038e-19, 5.5790533e-14, 5.9449088e-15, 0.99999964, 3.6260221e-09, 2.4259262e-14, 3.3944283e-07, 5.107527e-20, 1.1935921e-15]"
262,5,0.9777013,"[1.6964016e-10, 3.2926617e-10, 1.0760504e-07, 0.022297317, 1.2518325e-12, 0.9777013, 1.2836633e-06, 5.2204404e-11, 1.2157676e-10, 2.4735693e-11]"
7647,6,1.0,"[1.2047263e-23, 4.7213267e-22, 5.7589287e-15, 6.692975e-22, 8.052735e-19, 2.4104397e-25, 1.0, 1.1815664e-27, 7.936999e-26, 3.5767335e-27]"
6356,7,0.9998926,"[5.9444115e-14, 4.220106e-16, 6.3223136e-15, 1.2100305e-17, 0.000107361426, 7.435204e-13, 4.830981e-23, 0.9998926, 8.107754e-18, 2.3197252e-16]"
4348,8,0.9997482,"[3.4321078e-05, 0.00019864453, 4.945353e-10, 1.691193e-08, 5.9807596e-11, 1.15087e-11, 9.89741e-10, 1.5444644e-11, 0.9997482, 1.8857512e-05]"
4252,9,1.0,"[2.535347e-18, 2.4646415e-11, 3.2392747e-24, 5.7950154e-26, 5.0014783e-30, 1.8759144e-24, 4.1266205e-20, 3.1330132e-21, 9.5721195e-21, 1.0]"
4586,0,0.8859131,"[0.8859131, 3.815063e-09, 0.113823526, 0.00014205373, 1.2645737e-05, 8.287659e-05, 8.397419e-09, 2.3651755e-06, 2.3482551e-05, 5.5916143e-09]"
5226,1,0.9999994,"[1.1061775e-21, 0.9999994, 3.9067863e-32, 7.306119e-29, 2.265999e-37, 4.2718484e-34, 1.6554928e-33, 3.7637343e-31, 8.4417395e-17, 5.388077e-07]"
5261,2,0.8854057,"[0.01736052, 3.7846246e-07, 0.8854057, 0.015606049, 0.00045959037, 0.00023801829, 7.6165998e-06, 0.0020759823, 0.07817683, 0.00066914345]"
8526,3,0.88243276,"[1.7182208e-09, 7.870468e-08, 1.9394442e-05, 0.88243276, 4.293474e-07, 0.117525704, 5.062479e-06, 1.6594939e-05, 3.213957e-08, 5.0375286e-09]"
7200,4,0.9802207,"[8.2691315e-08, 6.8627124e-13, 0.0028639685, 0.001997779, 0.9802207, 2.1795505e-09, 0.0149174435, 7.876964e-14, 1.2127099e-08, 1.724016e-12]"
6862,5,0.9567258,"[7.7206484e-11, 2.715132e-12, 6.6669018e-06, 0.043266878, 2.6258618e-07, 0.9567258, 5.5085998e-08, 3.5997883e-07, 4.7044547e-12, 3.346141e-12]"
8160,6,1.0,"[7.879171e-18, 8.31272e-14, 4.847292e-12, 2.5086617e-09, 9.345021e-16, 1.3148163e-11, 1.0, 2.4817418e-18, 1.5419138e-17, 9.476585e-17]"
3985,7,0.9999783,"[1.5501621e-15, 5.5911317e-14, 1.5905353e-11, 4.99453e-13, 1.8761477e-05, 2.9588277e-06, 1.0477529e-14, 0.9999783, 2.76346e-17, 4.8265723e-14]"
7193,8,0.99980575,"[0.00019101879, 5.3497557e-09, 2.5028783e-06, 4.6296345e-09, 4.065086e-07, 2.3003498e-12, 8.5750226e-11, 8.641166e-09, 0.99980575, 3.2735576e-07]"
6110,9,1.0,"[1.0008728e-17, 2.9406773e-15, 3.7125568e-32, 5.9435138e-27, 1.4137903e-32, 6.012561e-36, 2.890939e-36, 3.995772e-26, 6.1199764e-14, 1.0]"
6738,0,0.84444433,"[0.84444433, 2.6293141e-15, 0.15555567, 3.0213977e-14, 2.0249723e-10, 2.0317434e-17, 2.9126193e-10, 2.1783779e-18, 2.766016e-09, 3.779716e-16]"
9323,1,1.0,"[1.1545113e-14, 1.0, 2.8237816e-25, 2.5760096e-26, 1.1479799e-31, 2.8878836e-30, 1.2051852e-24, 4.777857e-29, 1.3071959e-13, 3.571683e-15]"
7019,2,0.99871063,"[4.478452e-09, 9.9761605e-12, 0.99871063, 3.072398e-06, 0.0011347302, 7.723492e-08, 0.00015141944, 3.625898e-08, 6.6217405e-09, 3.253239e-10]"
8175,3,0.71680945,"[6.7576735e-07, 2.1987615e-05, 7.018096e-05, 0.71680945, 0.008715258, 0.26680276, 0.00013399823, 0.007413097, 5.94584e-07, 3.200418e-05]"
6654,4,0.88836765,"[3.1400143e-06, 1.4947289e-05, 0.00033555366, 0.00045567408, 0.88836765, 0.0013740711, 0.022598194, 0.08684244, 3.4367244e-07, 8.002127e-06]"
2890,5,0.9999889,"[4.750364e-13, 2.3957431e-12, 1.34758186e-11, 1.0724032e-05, 2.6853205e-13, 0.9999889, 1.6337869e-11, 3.454712e-07, 6.344238e-13, 1.1801132e-10]"
8038,6,1.0,"[1.3144007e-29, 2.2149821e-26, 1.0155026e-17, 2.525933e-27, 1.2622391e-30, 2.732972e-31, 1.0, 3.140415e-39, 8.539131e-26, 7.803156e-28]"
6319,7,0.9971143,"[2.6246538e-10, 3.298645e-11, 2.2085977e-12, 5.0348484e-13, 0.0028856404, 1.3408412e-10, 9.174295e-15, 0.9971143, 1.07296916e-13, 7.421195e-09]"
6831,8,0.9999999,"[1.4625136e-09, 1.1151992e-12, 3.7595325e-23, 2.2299353e-20, 1.29436414e-20, 5.1698623e-28, 2.030988e-23, 6.1519924e-23, 0.9999999, 1.2463161e-07]"
3282,9,0.99999475,"[3.0138642e-06, 1.8455881e-06, 9.3113905e-14, 3.240226e-14, 5.3027085e-14, 1.965385e-15, 2.1275366e-16, 6.3858328e-09, 4.0470144e-07, 0.99999475]"
